id,author,title,year,citation,tag
2365,"Kung, Roberto",Designing Future Networks: Challenges and Opportunities for a Network Operator,2010,-1,itc22

2366,"Cascella, Roberto and Barakat, Chadi",Estimating the Access Link Quality by Active Measurements,2010,2,itc22

2367,"Narendula, Rammohan and Papaioannou, Thanasis and Miklos, Zoltan and Aberer, Karl",Tunable Privacy for Access-Controlled Data in Peer-to-Peer Systems,2010,-1,itc22

2368,"Omic, Jasmina and Mart\'{\i}n-Hern\'{a}ndez, Javier and van Mieghem, Piet",Network Protection against Worms and Cascading Failures using Modularity Partitioning,2010,18,itc22

2369,"Plissonneau, Louis and Vu-Brugier, Guillaume",Mobile Data Traffic Analysis: How do you Prefer Watching Videos,2010,5,itc22

2370,"Jonckheere, Matthieu and Nunez-Queija, Rudesindo and Prabhu, Balakrishna",Performance Analysis of Traffic Surges in Multi-Class Communication Networks,2010,6,itc22

2371,"Antunes, Nelson and Fricker, Christine and Robert, Philippe and Roberts, James",Traffic Capacity of Large WDM Passive Optical Networks,2010,10,itc22

2372,"Menth, Michael and Klein, Dominik and Hartmann, Matthias",Improvements to LISP Mobile Node,2010,37,itc22

2373,"Dube, Parijat and Jain, Rahul",DiffServ Pricing Games in Multi-Class Queueing Network Models,2010,3,itc22

2374,"Pescap\'{e}, Antonio and Rossi, Dario and Tammaro, Davide and Valenti, Silvio",On the Impact of Sampling on Traffic Monitoring and Analysis,2010,16,itc22

2375,"Anselmi, Jonatha and Gaujal, Bruno","Optimal Routing in Parallel, Non-Observable Queues and the Price of Anarchy Revisited",2010,21,itc22

2376,"Sagnol, Guillaume and Gaubert, St\'{e}phane and Bouhtou, Mustapha",Optimal Monitoring in Large Networks by Successive c-Optimal Designs,2010,12,itc22

2377,"Putra, Pratama and Nakao, Akihiro",An Effective Index Poisoning Algorithm for Controlling Peer-to-Peer Network Applications,2011,2,itc23

2378,"Kamiya, Satoshi and Ichino, Kiyohisa and Yasuda, Masato and Kobayashi, Noriaki and Yamagaki, Norio and Tsuji, Akira",Advanced FCoE: Extension of Fibre Channel over Ethernet,2011,4,itc23

2379,"Beck, Motti and Kagan, Michael",Performance Evaluation of the RDMA over Ethernet (RoCE) Standard in Enterprise Data Centers Infrastructure,2011,14,itc23

2380,"Anghel, Andreea S. and Birke, Robert and Crisan, Daniel and Gusat, Mitchell",Cross-Layer Flow and Congestion Control for Datacenter Networks,2011,10,itc23

2381,"Youssef, Mina and Scoglio, Caterina M and Pahw, Sakshi",Robustness Measure for Power Grids with Respect to Cascading Failures,2011,19,itc23

2382,"van Mieghem, Piet",Virus Spread in Networks,2011,495,itc23

2383,"Shioda, Shigeo and Yoshihara, Masato and Izumi, Asuka and Tachikawa, Youhei",Markov Property of Correlated Random Networks and its Application to the Analysis of the Internet Topologies,2011,3,itc23

2384,"Rafetseder, Albert and Metzger, Florian and Stezenbach, David and Tutschku, Kurt",Exploring YouTube's Content Distribution Network Through Distributed Application-Layer Measurements: A First View,2011,12,itc23

2385,"Martins, Lucia and Ferreira, Nuno Gomes",A Bi-Criteria Approach for Steiner's Tree Problems in Communication Networks,2011,7,itc23

2386,"Pehkonen, Vesa and Reittu, Hannu",Szemeredi-type Clustering of Peer-to-Peer Streaming System,2011,4,itc23

2387,"Kurve, Aditya and Griffin, Christopher H. and Kesidis, George",A Graph Partitioning Game for Distributed Simulation of Networks,2011,5,itc23

2388,"Mogul, Jeffrey C.",Research Challenges for Modern Data-Center Networks,2011,-1,itc23

2389,"Rengarajan, Balaji and Rizzo, Gianluca and Marsan, Marco Ajmone",Bounds on QoS-Constrained Energy Savings in Cellular Access Networks With Sleep Modes,2011,33,itc23

2390,"Kusaka, Taichi and Okuda, Takashi and Ideguchi, Tetsuo and Tian, Xuejun",Queuing Theoretic Approach To Server Allocation Problem In Time-delay Cloud Computing Systems,2011,6,itc23

2391,"Hyytia, E. and Penttinen, A. and Aalto, S. and Virtamo, J.",Dispatching Problem with Fixed Size Jobs and Processor Sharing Discipline,2011,18,itc23

2392,"Bonald, Thomas and Haddad, Jean-Paul and Mazumdar, Ravi R.",Congestion in Large Balanced Multirate Links,2011,7,itc23

2393,"Bianzino, Aruna Prem and Chaudet, Claude and Rossi, Dario and Rougier, Jean-Louis and Moretti, Stefano",The Green-Game: Striking a Balance between QoS and Energy Saving,2011,19,itc23

2394,"Pacifici, Valentino and D{\'a}n, Gyorgy",Selfish Content Replication on Graphs,2011,17,itc23

2395,"{\O}sterb\&oslash;, Olav",Scheduling and Capacity Estimation in LTE,2011,34,itc23

2396,"Leu, Darren and P and ey, Vijoy",t-LAG: A distributed LAG mechanism for TRILL enabled Fabrics,2011,0,itc23

2397,"Heidinger, Emanuel",Rare Events in Network Simulation Using MIP,2011,4,itc23

2398,"Lehrieder, Frank and Pacifici, Valentino and D{\'a}n, Gyorgy",On the Benefits of P2P Cache Capacity Allocation,2011,3,itc23

2399,"Watabe, Kohei and Aida, Masaki",On Modeling of Fluctuations in Quasi-Static Approach Describing the Temporal Evolution of Retry Traffic,2011,2,itc23

2400,"McKeown, Nick",Software Defined Networks,2011,-1,itc23

2401,"Katib, Iyad and Medhi, Deep",A Study on Layer Correlation Effects Through a Multilayer Network Optimization Problem,2011,10,itc23

2402,"Beshir, Anteneh and Kuipers, Fernando and Orda, Ariel and van Mieghem, Piet",Survivable Impairment-Aware Traffic Grooming in WDM Rings,2011,9,itc23

2403,"Beekhuizen, Paul and Resing, Jacques",A Saturated Tree Network of Polling Stations with Flow Control,2011,0,itc23

2404,"Liu, Xuan and Medhi, Deep",Performance Impacts Due to Number Portability under Various Routing Schemes,2011,5,itc23

2405,"Jean, Walrand",Scheduling in Networks,2011,-1,itc23

2406,"Ravinder, Sunil and Nascimento, Mario A. and MacGregor, M.H.",Two-level Cache Architecture to Reduce Memory Accesses for IP Lookups,2011,1,itc23

2407,"Barabash, Katherine and Cohen, Rami and Hadas, David and Jain, Vinit and Recio, Renato and Rochwerger, Benny",A Case for Overlays in DCN Virtualization,2011,36,itc23

2408,"Nakagawa, Yukihiro and Hyoudou, Kazuki and Kobayashi, Shinji and Shiraki, Osamu and Shimizu, Takeshi",Automated Migration of Port Profile for Multi-level Switches,2011,4,itc23

2409,"Ramakrishnan, K.K.",Using the Internet Protocol suite to build an end-end IPTV service,2011,-1,itc23

2410,"Dunbar, Linda",Address Resolution Scalability for VPN oriented Data Center Services,2011,2,itc23

2411,"Misiunas, N. and Ghandi, P. and Chandra, K and Remany, R. and Thompson, C.",Wideband Spectrum Sensing Experiments in Indoor Wireless Channels,2011,1,itc23

2412,"Guo, Zhiyang and Yang, Yuanyuan",Pipelining Multicast Scheduling in All-Optical Packet Switches with Delay Guarantee,2011,3,itc23

2413,"Pileggi, Paolo and Bianchi, Giuseppe",Traffic-Centric Modeling of Future Wireless Internet Access Technologies,2011,0,itc23

2414,"Dong, Wei and Ge, Zihui and Lee, Seungjoon",3G Meets the Internet: Understanding the Performance of Hierarchical Routing in 3G Networks,2011,15,itc23

2415,"Farah, Tanjila and Lally, Sukhch and an and Gill, Rajvir and Al-Rousan, Nabil and Paul, Ravinder and Xu, Don and Trajkovic, Ljiljana",Collection of BCNET BGP Traffic,2011,8,itc23

2416,"Zhao, Liang and Li, Ming and Zaki, Yasir and Timm-Giel, Andreas and Goerg, Carmelita",LTE Virtualization: from Theoretical Gain to Practical Solution,2011,53,itc23

2417,"Qian, Haiyang and Medhi, Deep",Estimating Optimal Cost of Allocating Virtualized Resources with Dynamic Demand,2011,5,itc23

2418,"Mikoshi, Taiju and Takenaka, Toyofumi and Sugiyama, Ryuta and Masuda, Akeo and Shiomoto, Kohei",Multi-Layer Network Topology Design for Large-Scale Network,2011,3,itc23

2419,"Zhang, Ying and Johansson, Ingemar and Green, Howard and Tatipamula, Mallik",Metering Re-ECN: Performance Evaluation and its Applicability in Cellular Networks,2011,1,itc23

2420,"Bowden, Rhys and Nguyen, Hung X. and Falkner, Nickolas and Knight, Simon and Roughan, Matthew",Planarity of Data Networks,2011,8,itc23

2421,"Hu, Rose Qingyang and Talwar, Shilpa and Zong, Pingping","Cooperative, Green and Mobile Heterogeneous Wireless Networks",2011,4,itc23

2422,"Gong, Dawei and Zhao, Miao and Yang, Yuanyuan",Topology Control and Channel Assignment in Lossy Wireless Sensor Networks,2011,7,itc23

2423,"Casas, Pedro and Mazel, Johan and Owezarski, Philippe",MINETRAC: Mining Flows for Unsupervised Analysis \& Semi-Supervised Classification,2011,17,itc23

2424,"Bak, Andrzej and Gajowniczek, Piotr and Pilarski, Marcin",Gaussian Approximation of CDN Call Level Traffic,2011,1,itc23

2425,"Heegaard, Prof. Poul E. and Trivedi, Prof. Kishor S.",Network Survivability Modeling and Quantification,2011,0,itc23

2426,"Juluri, Parikshit and Plissonneau, Louis and Medhi, Deep",Pytomo: A Tool for Analyzing Playback Quality of YouTube Videos,2011,17,itc23

2427,"Liu, Chen and MacGregor, M. H. and Harms, Janelle",MG-Local: A Multivariable Control Framework for Optimal Wireless Resource Management,2011,1,itc23

2428,"Viet, Ho Trong and Deville, Yves and Bonaventure, Olivier and Francois, Pierre",Traffic Engineering for Multiple Spanning Tree Protocol in Large Data Centers,2011,17,itc23

2429,"Carofiglio, Giovanna and Gallo, Massimo and Muscariello, Luca and Perino, Diego",Modeling Data Transfer in Content-Centric Networking,2011,237,itc23

2430,"Jarschel, Michael and Oechsner, Simon and Schlosser, Daniel and Pries, Rastin and Goll, Sebastian and Tran-Gia, Phuoc",Modeling and Performance Evaluation of an OpenFlow Architecture,2011,189,itc23

2431,"Kempf, James and Whyte, Scott and Ellithorpe, Jonathan and Kazemian, Peyman and Haitjema, Mart and Beheshti, Neda and Stuart, Stephen and Green, Howard",OpenFlow MPLS and the Open Source Label Switched Router,2011,52,itc23

2432,"Eshete, Addisu and Jiang, Yuming",Approximate Fairness Through Limited Flow List,2011,10,itc23

2433,"Zhao, Miao and Li, Ji and Yang, Yuanyuan",Joint Mobile Energy Replenishment and Data Gathering in Wireless Rechargeable Sensor Networks,2011,90,itc23

2434,"Ho�feld, Tobias and Hirth, Matthias and Tran-Gia, Phuoc",Modeling of Crowdsourcing Platforms and Granularity of Work Organization in Future Internet,2011,45,itc23

2435,"Venkatramani, Anjan","Bubbles, Shadows and Fabrics: Overcoming Challenges in Traditional DCs with a Single-tier Architecture",2011,1,itc23

2436,"Ho�feld, Tobias and Biedermann, Sebastian and Schatz, Raimund and Platzer, Alexander and Egger, Sebastian and Fiedler, Markus",The Memory Effect and Its Implications on Web QoE Modeling,2011,89,itc23

2437,"Shao, Xun and Hasegawa, Go and Taniguchi, Yoshiaki and Nakano, Hirotaka",The Implication of Overlay Routing on ISPs' Connecting Strategies,2011,3,itc23

2438,"Liebeherr, Jorg and Valipour, Majid",Dissemination of Address Bindings in Multi-substrate Overlay Networks,2011,1,itc23

2439,"Auge, Jordan and Oueslati, Sara and Roberts, James",Measurement-Based Admission Control for Flow-Aware Implicit Service Differentiation,2011,5,itc23

2440,"Robert, Philippe and Roberts, James",A Flow-aware MAC Protocol for a Passive Optical Metropolitan Area Network,2011,13,itc23

2441,"Bonald, Thomas and Indre, Raluca-Maria and Oueslati, Sara",Adaptive Optical Burst Switching,2011,0,itc23

2442,"Lassoued, Imed and Barakat, Chadi",A Multi-task Adaptive Monitoring System Combining Different Sampling Primitives,2011,4,itc23

2443,"Asai, Hirochika and Fukuda, Kensuke and Esaki, Hiroshi",Traffic Causality Graphs: Profiling Network Applications through Temporal and Spatial Causality of Flows,2011,14,itc23

2444,"Widjaja, Indra and Nuzman, Carl",Mitigating Signaling Overhead from Multi-Mode Mobile Terminals,2011,1,itc23

2445,"Fiedler, Markus",Teletraffic Models for Quality of Experience Assessment,2011,2,itc23

2446,"Bouman, Niek and Borst, Sem and van Leeuwaarden, Johan and Proutiere, Alexandre",Backlog-Based Random Access in Wireless Networks: Fluid Limits and Delay Issues,2011,20,itc23

2447,"Pantazopoulos, Panagiotis and Karaliopoulos, Merkourios and Stavrakakis, Ioannis",Centrality-driven Scalable Service Migration,2011,22,itc23

2448,"Ali, Arshad and Altman, Eitan and Chahed, Tijani and Manoj, Panda and Sassatelli, Lucile",A New Reliable Transport Scheme in Delay Tolerant Networks Based on Acknowledgments and Random Linear Coding,2011,5,itc23

2449,"Hanay, Y. Sinan and Koizumi, Yuki and Arakawa, Shinichi and Murata, Masayuki",Virtual Network Topology Control with Oja and APEX Learning,NAN,5,itc24

2450,"Sosnowski, M. and Burakowski, W.",Evaluation of mean waiting time in the system with vacations,2012,2,itc24

2451,"Nousiainen, Jarno and Virtamo, Jorma and Lassila, Pasi",Multidirectional Forwarding Capacity in a Massively Dense Wireless Network,2012,1,itc24

2452,"Mitra, Debasis and Wang, Qiong",A Model-based Study of the Impact of Managed Services and the Spawning of Applications in Broadband Networks,2012,6,itc24

2453,"Rogowski, Jan and Tarasiuk, Halina",Comparison of loss-based overload control mechanisms in signaling system with SIP protocol,2012,0,itc24

2454,"Shaikh, Junaid and Fiedler, Markus and Arlos, Patrik and Collange, Denis",Modeling and Analysis of Web Usage and Experience Based on Link-Level Measurements,2012,14,itc24

2455,"Mashaly, Maggie and Kuhn, Paul J.",Load Balancing in Cloud-based Content Delivery Networks using Adaptive Server Activation/Deactivation,2012,7,itc24

2456,"Rusek, Krzysztof and Papir, Zdzislaw",MAP/SM/1/b Model of Packet Buffer,2012,0,itc24

2457,"Plissonneau, Louis and Biersack, Ernst and Juluri, Parikshit",Analyzing the Impact of YouTube Delivery Policies on User Experience,2012,19,itc24

2458,"Minnebo, Wouter and van Houdt, Benny",Pull versus Push Mechanism in Large Distributed Networks: Closed Form Results,2012,8,itc24

2459,"Pavlou, George","Information-Centric Networking and In-Network Caching: Overview, Trends and Challenges",2012,-1,itc24

2460,"Schulzrinne, Henning","Transitioning to a VoIP PSTN \&ndash; the Intersection of Technology, Economics and Regulation",2012,-1,itc24

2461,"Mata, Felipe and Zuraniewski, Piotr and Mandjes, Michel and Mellia, Marco",Anomaly Detection in VoIP Traffic with Trends,2012,8,itc24

2462,"Bianchi, Giuseppe and Duffy, Ken and Leith, Douglas and Shneer, Vsevolod",Modeling Conservative Updates in Multi-Hash Approximate Count Sketches,2012,4,itc24

2463,"K. Forde, Timothy and Macaluso, Irene and Doyle, Linda E.",Managing Spectrum into Abundance,2012,4,itc24

2464,"Coucheney, Pierre and Mailley, Patrick and Guijarroz, Luis",Impact of the Backbone Network Market Structure on the ISP Competition,2012,1,itc24

2465,"Kuklinski, Slawomir",Comparative analysis of different autonomic management architectures,2012,0,itc24

2466,"Birmiwal, Sharad and Mazumdar, Ravi R. and Sundaram, Shreyas",Processor Sharing and Pricing Implications,2012,10,itc24

2467,"Ma, Richard T. B. and {Lui, John C. S. Misra}, Vishal",A Preference Model for Deciding the Market Share of Network Service Providers,2012,1,itc24

2468,"Danda, Jacek and Kobylarz, Dominik",A common Interface to Transfer Data Between Telemedicine Devices and Smartphones for Monitoring of Chronic Diseases,2012,0,itc24

2469,"Tan, Jian and Feng, Hanhua and Meng, Xiaoqiao and Zhang, Li",Heavy-traffic Analysis of Cloud Provisioning,2012,5,itc24

2470,"Maguluri, Siva Theja and Srikant, R. and Ying, Lei",Heavy Traffic Optimal Resource Allocation Algorithms for Cloud Computing Clusters,2012,33,itc24

2471,"Lautenschlager, Wolfram and Feller, Frank",Light-Weight Traffic Parameter Estimation for On-Line Bandwidth Provisioning,2012,5,itc24

2472,"Carroll, Raymond",Bio-inspired Future Service Environments,2012,0,itc24

2473,"Janaszka, Tomasz and Bursztynowski, Dariusz and Dzida, Mateusz",On Popularity-Based Load Balancing in Content Networks,2012,23,itc24

2474,"Kauffmann, Bruno",Inverse Problems in Bandwidth Sharing Networks,2012,0,itc24

2475,"Wamser, Florian and Staehle, Dirk and Prokopecy, Jan and Maederz, Andreas and Tran-Gia, Phuoc",Utilizing Buffered YouTube Playtime for QoE-Oriented Scheduling in OFDMA Networks,2012,17,itc24

2476,"Jacko, Peter and Villar, Sofia S.",Opportunistic Schedulers for Optimal Scheduling of Flows in Wireless Systems with ARQ Feedback,2012,7,itc24

2477,"Burger, Valentin and Lehrieder, Frank and Ho{�}feld, Tobias and Seedorf, Jan",Who Profits from Peer-to-Peer File-Sharing? Traffic Optimization Potential in BitTorrent Swarms,2012,1,itc24

2478,"Liu, Yun and Zhu, Bocheng",Amelioration of Five Phase Reservation Protocol on Contention Probability Calculation,2012,-1,itc24

2479,"Vlasiou, Maria and Zhang, Jiheng and Zwart, Bert and van der Mei, Rob",Separation of Timescales in a Two-Layered Network,2012,2,itc24

2480,"Kobayashi, Hisashi",Modeling and Analysis Issues in the Future Internet,2012,-1,itc24

2481,"Kamamura, Shohei and Koizumi, Yuki and Shimazaki, Daisaku and Miyamura, Takashi and Arakawa, Shinichi and Shiomoto, Kohei and Hiramatsu, Atsushi and Murata, Masayuki",Attractor Selection-based Virtual Network Topology Control with Dynamic Threshold Reconfiguration for Managed Self-organization Network,2012,5,itc24

2482,"Galis, Prof. Alex",Towards Self-management in Software Driven Networks,2012,0,itc24

2483,"Altman, Eitan and Jimenez, Tania and Hayel, Yezekael",Modeling the impact of horizontal and vertical monopolies in the telecommunication market on the diversity of accessing content,2012,0,itc24

2484,"Androutsos, Athanassios",A Note on Federation Management: Autonomic Resource Allocation with Economic-enhanced Agents,2012,0,itc24

2485,"Huang, Zhe and Tsang, Danny H.K. and She, James",A Virtual Machine Consolidation Framework for MapReduce Enabled Computing Clouds,2012,11,itc24

2486,"Ferragut, Andres and Paganini, Fern",Content Dynamics in P2P Networks from Queueing and Fluid Perspectives,2012,9,itc24
